image_name,part_0_x,part_0_y,part_1_x,part_1_y,part_2_x,part_2_y,part_3_x,part_3_y,part_4_x,part_4_y,part_5_x,part_5_y,part_6_x,part_6_y,part_7_x,part_7_y,part_8_x,part_8_y,part_9_x,part_9_y,part_10_x,part_10_y,part_11_x,part_11_y,part_12_x,part_12_y,part_13_x,part_13_y,part_14_x,part_14_y,part_15_x,part_15_y,part_16_x,part_16_y,part_17_x,part_17_y,part_18_x,part_18_y,part_19_x,part_19_y,part_20_x,part_20_y,part_21_x,part_21_y,part_22_x,part_22_y,part_23_x,part_23_y,part_24_x,part_24_y,part_25_x,part_25_y,part_26_x,part_26_y,part_27_x,part_27_y,part_28_x,part_28_y,part_29_x,part_29_y,part_30_x,part_30_y,part_31_x,part_31_y,part_32_x,part_32_y,part_33_x,part_33_y,part_34_x,part_34_y,part_35_x,part_35_y,part_36_x,part_36_y,part_37_x,part_37_y,part_38_x,part_38_y,part_39_x,part_39_y,part_40_x,part_40_y,part_41_x,part_41_y,part_42_x,part_42_y,part_43_x,part_43_y,part_44_x,part_44_y,part_45_x,part_45_y,part_46_x,part_46_y,part_47_x,part_47_y,part_48_x,part_48_y,part_49_x,part_49_y,part_50_x,part_50_y,part_51_x,part_51_y,part_52_x,part_52_y,part_53_x,part_53_y,part_54_x,part_54_y,part_55_x,part_55_y,part_56_x,part_56_y,part_57_x,part_57_y,part_58_x,part_58_y,part_59_x,part_59_y,part_60_x,part_60_y,part_61_x,part_61_y,part_62_x,part_62_y,part_63_x,part_63_y,part_64_x,part_64_y,part_65_x,part_65_y,part_66_x,part_66_y,part_67_x,part_67_y
./faces_resize/images (26).jpg,13,47,14,55,14,63,16,71,18,79,23,85,30,90,38,92,47,93,57,92,65,90,71,85,75,78,77,70,78,62,78,54,78,46,19,38,22,32,28,29,35,27,42,29,50,29,57,27,64,28,70,32,73,38,47,35,47,39,47,44,47,48,41,56,44,56,47,57,50,56,53,56,27,40,30,38,34,37,39,39,35,40,31,41,54,39,58,37,62,37,66,39,62,40,58,40,33,69,39,66,43,65,47,65,50,65,55,66,60,69,55,71,51,70,47,70,43,70,39,70,36,69,43,67,47,67,50,67,58,69,51,68,47,68,43,67
./faces_resize/images (27).jpg,7,42,8,51,8,60,10,69,12,78,18,86,26,92,36,96,47,97,58,95,67,92,74,87,80,79,83,71,85,62,86,54,87,45,15,34,20,28,27,26,34,27,42,29,54,30,61,28,69,28,76,31,81,36,48,37,48,42,48,47,48,53,40,60,44,61,47,61,51,61,54,60,23,39,28,36,33,36,37,39,33,40,28,41,57,40,62,37,67,37,71,40,67,41,62,41,31,73,38,70,43,69,47,70,52,69,57,71,62,74,57,77,52,78,47,78,43,78,37,77,34,73,43,72,47,73,52,72,60,73,52,73,47,74,43,73
./faces_resize/images (28).jpg,8,48,9,57,11,67,13,76,17,84,22,91,30,95,39,97,50,98,60,97,69,95,76,89,80,82,83,73,84,64,86,55,87,45,13,36,18,30,26,28,35,28,43,30,51,30,59,27,68,27,75,29,80,36,47,36,48,41,48,47,49,53,41,60,45,61,49,61,52,61,56,61,22,41,27,38,32,37,37,40,32,42,27,42,57,40,62,37,67,38,71,41,67,42,62,42,34,76,40,71,45,69,49,70,53,69,59,71,63,76,59,78,54,78,49,78,45,78,40,77,37,75,45,72,49,73,53,73,61,75,54,73,49,73,45,73
./faces_resize/images (29).jpg,8,43,9,53,10,62,12,72,14,81,19,89,26,95,35,97,47,97,58,97,68,95,76,90,81,82,84,73,85,63,87,53,88,43,12,33,17,27,25,26,32,27,39,31,53,30,60,26,68,25,76,27,81,33,46,38,46,44,46,50,45,57,38,63,42,64,46,66,50,64,54,63,22,41,26,38,31,38,37,41,31,43,26,43,57,41,62,37,67,38,71,41,67,43,62,42,33,79,37,75,42,73,46,75,50,73,55,75,61,78,56,80,50,80,46,80,42,80,38,80,35,79,42,77,46,77,50,76,59,78,50,76,46,77,42,76
./faces_resize/images (3).jpg,10,39,10,48,11,58,13,67,15,76,21,85,27,92,36,97,47,98,58,97,67,92,74,85,79,77,83,68,84,59,84,49,84,40,16,29,21,24,27,23,34,24,40,27,52,27,59,25,66,24,72,26,77,30,46,36,46,41,46,46,46,52,37,58,42,58,46,59,50,58,55,57,23,38,27,37,32,37,36,39,31,40,27,40,57,39,61,37,66,37,70,39,66,41,62,41,32,74,37,70,43,68,46,69,50,68,56,70,62,74,56,79,51,81,46,82,42,81,37,79,34,74,43,73,46,74,50,73,59,74,51,74,46,74,42,74
./faces_resize/images (30).jpg,7,43,7,53,8,63,8,73,11,82,17,89,25,94,35,97,46,98,57,98,66,95,75,91,81,84,84,75,85,65,86,55,86,46,14,35,19,28,27,25,36,26,44,28,55,29,63,27,71,27,78,30,82,36,49,36,49,41,49,46,49,51,41,59,45,60,48,61,52,60,56,59,24,39,28,37,33,37,38,39,33,40,28,40,59,40,63,38,68,38,72,40,68,41,63,41,33,74,38,71,44,69,48,70,52,69,57,71,62,75,57,77,52,77,48,77,43,77,38,76,35,74,43,73,48,73,52,73,60,75,52,73,48,73,43,73
./faces_resize/images (31).jpg,21,40,22,47,23,53,24,60,26,66,29,73,35,78,41,82,48,83,56,82,63,78,68,73,72,67,74,61,76,54,77,47,78,40,26,34,29,31,34,29,39,30,43,32,54,32,59,30,64,29,69,31,72,35,48,37,48,42,49,47,49,52,44,55,46,56,49,57,51,56,54,55,32,39,34,37,38,36,41,39,38,40,34,40,56,39,59,37,63,37,66,39,63,40,59,40,40,65,43,62,46,61,49,61,52,61,55,62,58,65,55,67,52,68,49,68,46,68,43,67,41,64,46,63,49,63,52,63,56,65,52,64,49,64,46,64
./faces_resize/images (33).jpg,4,42,5,52,8,63,11,73,15,82,21,90,31,95,41,97,52,97,63,96,71,92,78,85,83,76,85,67,86,56,86,46,86,35,12,35,19,31,26,30,34,31,42,33,50,33,57,29,64,27,72,27,78,31,47,39,48,45,49,52,49,58,42,63,45,64,50,65,53,64,57,62,22,41,26,38,31,38,35,41,31,42,26,42,58,40,62,37,67,36,71,38,67,40,62,41,35,78,41,74,46,72,50,73,54,71,59,73,64,77,60,79,55,80,51,80,46,80,41,79,38,78,46,75,50,75,54,74,62,76,55,75,50,76,46,75
./faces_resize/images (34).jpg,7,38,8,49,9,59,11,69,14,79,19,87,27,93,36,97,47,97,59,97,69,94,77,89,83,81,86,70,87,60,88,49,88,39,14,31,19,27,26,27,33,28,40,30,55,30,62,28,69,27,76,28,82,33,48,39,48,46,47,53,47,60,39,63,43,65,47,66,51,65,55,64,23,39,27,36,33,37,37,41,32,42,27,41,58,41,63,38,68,38,72,40,69,42,63,42,33,77,38,74,43,72,47,74,52,73,57,75,62,77,57,82,52,83,47,83,43,83,38,81,35,77,43,76,47,77,52,77,60,78,52,77,47,78,43,77
./faces_resize/images (36).jpg,0,39,1,49,2,59,4,69,6,80,12,88,20,94,32,97,44,97,57,97,69,95,78,90,84,82,88,72,90,62,91,52,93,41,9,30,15,25,23,24,31,25,39,29,55,28,63,26,71,26,79,27,84,31,47,37,47,44,47,51,47,58,38,63,42,65,46,65,51,65,55,64,18,37,23,35,30,35,35,39,29,40,23,40,58,39,64,36,70,36,74,39,70,41,64,41,31,79,37,76,42,74,46,75,51,74,56,76,61,79,56,81,51,81,46,82,41,82,36,81,33,79,42,77,46,78,51,77,59,79,51,77,46,78,42,77
./faces_resize/images (37).jpg,21,38,22,46,24,55,25,63,28,71,32,78,38,83,44,88,52,89,61,88,68,82,74,75,79,67,81,59,82,50,83,41,83,33,25,34,29,31,34,31,39,32,45,34,53,33,59,32,65,30,71,30,76,33,50,39,50,44,50,49,50,54,44,58,47,59,50,60,53,59,56,58,31,39,34,37,38,37,42,40,38,40,34,40,58,39,62,36,66,36,69,38,67,40,62,40,40,70,43,67,47,66,50,67,54,66,58,67,62,69,59,73,54,75,50,75,47,75,43,73,41,70,47,69,50,70,54,69,60,69,54,70,50,70,47,70
./faces_resize/images (38).jpg,14,35,15,43,17,51,19,58,22,65,27,71,33,76,40,80,47,81,55,80,61,75,66,70,71,63,73,56,74,47,75,39,75,31,16,34,21,31,26,30,32,31,37,32,49,32,54,29,59,28,65,27,70,30,43,37,44,43,44,48,45,54,39,56,42,57,45,58,48,57,51,56,23,38,27,36,31,36,35,39,31,40,27,40,52,37,56,34,60,33,64,35,61,37,56,38,36,65,39,64,43,64,46,64,49,63,53,63,57,63,53,67,49,69,46,69,43,69,40,68,37,65,43,65,46,66,49,65,56,64,49,65,46,66,43,66
./faces_resize/images (39).jpg,3,44,4,54,4,65,6,75,8,85,14,92,24,96,35,98,47,98,59,98,71,96,80,93,86,85,88,75,89,64,90,54,91,43,11,31,17,25,25,23,33,23,41,26,55,26,62,23,70,22,78,25,83,30,48,35,47,42,47,49,47,56,41,62,44,64,47,65,51,64,54,63,22,38,26,35,32,34,36,38,31,39,26,40,58,38,62,34,68,34,73,38,68,40,63,39,32,79,38,75,43,73,47,74,51,73,56,75,62,79,56,80,51,80,47,81,43,80,38,80,34,79,43,76,47,76,51,77,60,79,51,77,47,77,43,76
./faces_resize/images (4).jpg,4,38,5,50,6,62,8,73,12,83,20,91,30,95,41,97,54,97,66,97,77,94,87,89,93,80,96,69,96,57,96,45,96,32,11,26,16,21,24,20,32,22,39,25,58,24,65,20,73,17,81,18,88,22,49,35,49,43,50,51,50,59,40,64,45,66,51,67,56,65,61,63,19,37,24,35,30,34,37,38,30,40,24,40,62,37,68,33,74,32,80,34,75,37,69,38,36,81,42,78,47,75,52,76,56,75,62,76,68,80,62,79,57,79,52,80,48,80,42,80,39,81,47,81,52,81,56,81,65,79,56,73,52,73,47,73
./faces_resize/images (40).jpg,14,32,14,41,15,51,17,60,18,69,22,77,28,84,36,90,45,92,55,91,64,86,72,80,77,72,80,63,82,53,84,43,85,33,18,28,22,25,28,26,33,28,39,30,55,31,61,28,66,27,72,27,78,28,47,37,47,44,47,51,47,58,41,61,44,62,47,64,50,62,53,61,24,36,28,34,34,34,38,38,33,39,28,39,58,38,62,35,67,34,71,37,67,39,62,39,33,71,39,69,44,68,47,69,51,68,56,68,61,70,56,75,51,77,47,77,43,77,38,75,36,71,43,72,47,72,51,72,59,70,51,72,47,72,43,72
./faces_resize/images (41).jpg,20,39,21,47,23,54,25,62,28,69,33,75,39,81,46,85,53,86,61,84,67,80,73,74,77,68,79,61,80,53,80,46,80,38,25,33,29,29,34,28,40,29,46,31,57,31,62,28,67,28,72,28,76,31,52,37,52,42,52,47,53,52,47,56,50,57,53,57,55,57,58,56,32,39,35,37,40,37,43,39,40,40,35,40,60,39,63,37,67,36,71,38,68,40,64,40,41,66,46,63,50,62,53,62,56,61,60,63,63,65,60,69,56,71,53,72,50,72,46,70,43,66,50,66,53,66,56,65,61,65,56,66,53,67,50,67
./faces_resize/images (42).jpg,12,35,13,45,15,56,17,66,21,75,27,84,34,91,42,97,52,97,62,97,70,90,76,82,81,72,83,61,85,51,87,40,86,29,17,31,22,27,28,27,34,28,41,30,54,30,60,27,67,25,74,25,79,29,48,35,48,43,49,51,49,59,43,62,46,64,50,65,53,63,56,61,26,35,29,32,34,32,38,36,34,37,29,37,58,35,62,31,67,31,71,33,68,35,63,36,36,74,41,72,45,71,50,72,54,71,59,72,64,74,59,78,54,79,50,80,45,79,41,78,38,75,45,75,50,75,54,74,61,74,54,74,50,75,45,75
./faces_resize/images (43).jpg,9,33,10,43,11,53,12,64,15,73,21,81,29,88,37,94,46,95,55,93,63,88,70,81,76,73,80,64,81,54,83,44,85,33,14,30,20,26,27,26,34,27,41,30,54,30,61,28,68,27,75,27,80,31,47,36,47,43,47,50,47,58,40,61,43,63,47,64,50,63,54,61,23,35,27,32,33,32,37,36,32,37,26,37,57,37,61,32,67,32,71,35,67,38,62,38,33,73,39,72,43,71,47,72,50,71,55,71,60,72,55,77,51,78,47,79,43,79,38,77,35,73,43,73,47,74,50,73,58,73,50,74,47,75,43,74
./faces_resize/images (44).jpg,13,39,14,47,15,56,17,64,20,71,25,77,32,82,40,86,48,87,56,85,62,81,67,75,71,69,72,61,73,53,74,45,75,38,20,33,24,29,31,29,37,30,42,32,51,33,56,30,62,29,67,29,71,33,47,37,48,42,48,47,49,52,43,57,46,57,49,57,51,57,54,56,27,38,30,36,35,36,38,39,34,40,30,40,55,38,58,35,62,35,65,37,62,39,58,39,36,68,41,66,46,65,49,65,52,64,55,65,60,67,56,69,52,70,50,71,46,71,42,70,38,68,46,67,49,67,52,67,58,67,52,67,49,67,46,67
./faces_resize/images (45).jpg,9,45,11,55,12,64,14,73,16,82,21,90,27,95,36,97,47,98,58,97,68,95,76,90,81,83,84,74,86,64,87,55,88,45,16,35,20,29,26,27,33,27,40,29,54,29,61,27,69,26,76,29,81,34,47,38,47,44,46,49,46,55,40,63,43,64,47,64,50,63,53,62,24,41,28,39,33,38,37,41,33,43,28,43,59,41,63,38,68,38,72,41,68,43,63,42,35,79,39,75,44,72,47,73,50,72,55,74,60,78,55,80,51,81,47,82,44,82,39,81,37,79,44,77,47,77,51,76,58,78,51,77,47,78,44,77
./faces_resize/images (46).jpg,14,45,15,53,16,62,18,71,22,79,28,85,35,91,43,94,51,95,59,93,66,89,72,84,76,77,79,69,81,61,82,52,83,44,21,33,25,28,30,26,37,26,42,28,55,27,60,24,67,23,73,25,77,30,49,37,49,43,49,50,49,56,43,61,46,61,49,62,53,61,56,61,29,40,32,37,36,37,40,40,36,41,32,41,58,39,61,36,66,35,69,37,66,39,62,40,36,73,40,71,46,69,49,70,52,69,58,71,63,73,58,75,53,76,49,76,46,76,41,75,38,73,46,73,49,73,53,73,60,73,53,72,49,72,46,72
./faces_resize/images (47).jpg,16,38,15,46,16,54,17,62,20,69,25,76,31,81,38,87,46,89,54,88,62,83,69,78,74,72,77,64,78,56,79,48,79,39,19,31,24,28,30,28,35,29,41,32,52,32,58,30,64,28,70,29,75,32,47,37,47,42,47,48,47,55,40,58,43,59,46,60,50,59,53,58,25,37,29,35,33,35,37,38,33,39,28,39,56,39,60,36,64,36,68,38,65,40,60,39,33,67,38,66,43,66,46,67,50,66,54,67,60,67,54,72,49,74,46,74,42,74,38,72,35,67,43,69,46,69,50,69,58,68,49,69,46,69,43,69
./faces_resize/images (48).jpg,9,25,10,36,12,47,14,57,17,67,23,76,30,83,38,90,48,92,57,91,66,85,75,78,81,70,85,61,88,51,91,40,93,29,15,25,22,22,29,23,37,25,44,29,58,30,65,27,72,25,80,25,86,28,50,35,50,42,50,49,49,56,43,60,46,61,49,62,52,61,56,60,24,33,29,31,35,31,39,36,34,36,28,36,62,37,66,33,72,33,77,35,72,38,67,38,33,69,40,68,45,67,49,68,52,68,58,69,64,70,57,75,52,77,48,77,44,77,39,74,36,70,45,71,49,71,52,71,61,71,52,71,48,71,45,71
./faces_resize/images (49).jpg,4,32,4,44,4,55,5,67,8,78,14,87,22,95,32,100,43,101,54,101,65,98,75,92,83,84,88,74,91,62,93,50,94,38,12,28,19,25,27,25,34,27,42,30,56,29,64,27,72,27,80,29,86,33,48,37,48,44,47,52,47,59,39,65,43,66,47,67,51,67,55,66,22,34,27,32,33,32,37,36,32,37,26,37,59,38,64,34,71,35,75,38,71,40,65,39,31,80,36,78,42,76,46,78,51,77,57,79,62,82,56,87,50,89,45,89,40,88,35,85,33,81,41,81,46,82,50,81,60,83,50,82,46,82,41,81
./faces_resize/images (5).jpg,3,37,4,48,5,58,6,69,9,79,15,88,24,93,35,97,47,97,59,97,69,95,79,89,84,81,87,71,88,61,90,50,91,39,14,26,20,22,27,22,34,23,41,26,53,26,60,24,68,24,76,26,81,30,47,34,47,41,48,47,48,54,41,62,44,63,48,63,51,63,55,62,22,34,27,31,32,31,37,35,32,36,26,36,58,36,63,33,68,33,73,37,68,38,63,38,34,79,40,76,45,75,49,76,52,75,57,76,62,78,57,80,53,81,49,81,44,81,40,80,36,78,45,77,49,78,52,77,60,78,52,77,49,78,45,77
./faces_resize/images (50).jpg,10,32,10,43,11,54,12,64,15,74,20,84,27,91,35,97,45,97,56,97,65,93,73,87,80,80,84,72,87,62,88,52,89,42,14,23,21,20,29,20,36,23,43,28,57,30,65,27,72,26,79,27,86,30,50,37,49,45,48,53,48,61,40,64,43,66,47,67,52,66,55,65,22,33,27,31,34,32,38,37,32,37,26,36,61,39,67,35,73,36,78,39,73,41,67,41,29,74,36,74,43,73,47,75,51,74,57,75,63,76,57,82,51,86,46,86,41,85,35,81,32,75,42,78,47,78,51,78,61,77,51,79,46,79,42,78
./faces_resize/images (51).jpg,1,31,1,43,2,55,4,68,7,79,13,88,21,96,32,100,43,101,55,100,64,96,71,90,77,81,80,71,83,60,85,49,87,38,11,27,17,22,26,20,34,22,42,26,57,28,64,25,72,24,79,25,83,31,49,37,49,46,49,54,49,63,38,67,43,68,48,70,52,68,57,67,19,36,24,34,30,34,35,39,29,40,23,40,59,40,65,36,71,36,75,39,71,42,65,42,31,81,37,78,43,76,47,78,51,77,56,79,61,82,56,87,51,88,47,89,42,88,36,86,34,81,43,81,47,81,51,81,59,82,51,82,47,83,42,82
./faces_resize/images (52).jpg,15,41,16,50,18,59,19,68,22,76,27,84,33,91,40,96,50,97,60,96,67,90,73,84,78,76,80,67,81,58,83,48,83,39,19,38,23,32,30,30,38,30,45,32,55,31,61,29,68,28,75,30,79,36,49,38,49,44,49,51,49,58,43,62,46,63,49,64,53,63,56,61,28,39,31,37,36,36,40,40,36,40,31,41,59,39,63,35,68,35,71,38,68,39,63,39,35,75,40,73,45,72,49,73,53,72,59,73,64,74,59,78,54,80,50,81,45,80,40,78,37,75,45,75,50,76,54,75,62,74,54,75,50,76,45,75
./faces_resize/images (53).jpg,2,33,0,43,1,54,3,65,7,75,13,84,20,92,31,96,42,97,54,97,64,93,72,87,78,79,82,69,85,59,86,49,86,39,10,22,17,20,25,21,32,24,39,27,56,28,63,26,70,25,77,25,82,28,46,35,46,43,45,51,45,59,35,63,39,64,44,65,48,65,53,64,16,32,22,30,28,31,33,36,27,36,21,35,58,38,64,34,70,34,75,37,70,39,64,39,27,75,33,73,40,71,44,73,49,72,55,74,61,78,55,84,48,87,43,87,38,86,32,82,29,76,39,77,44,78,48,78,58,78,48,78,43,79,39,78
./faces_resize/images (54).jpg,16,38,17,46,18,54,19,62,22,70,26,77,32,83,39,88,46,89,54,88,62,84,68,78,73,72,76,64,78,56,79,47,80,38,18,34,23,31,29,30,36,31,42,33,52,33,59,31,65,30,71,31,76,35,47,38,47,44,47,50,47,56,41,59,44,61,47,62,50,61,53,60,25,38,29,36,34,36,38,39,34,40,29,40,57,40,61,37,65,37,69,39,66,41,61,40,34,69,40,68,44,67,47,68,50,68,54,69,59,70,54,73,50,74,46,74,43,74,39,72,36,69,44,70,47,70,50,70,57,70,50,70,47,70,44,69
./faces_resize/images (55).jpg,2,37,3,48,6,59,7,70,10,80,17,88,25,94,35,98,47,99,59,98,70,95,79,88,85,80,88,69,90,58,91,47,92,35,10,31,16,26,25,26,32,27,41,30,54,29,61,25,69,23,78,23,84,28,47,36,47,44,47,53,47,61,40,66,44,67,47,68,51,67,54,65,20,39,25,36,30,36,35,38,30,40,25,40,59,37,64,34,69,34,74,36,70,38,64,38,33,82,38,79,43,77,47,78,52,77,57,78,61,81,57,84,52,86,47,86,42,86,38,85,35,82,43,81,47,81,52,81,60,81,52,81,47,81,42,81
./faces_resize/images (56).jpg,20,37,21,46,23,55,25,63,29,71,34,78,41,83,47,88,55,88,62,87,67,81,72,74,76,66,79,58,80,49,82,41,83,32,26,31,31,27,37,27,43,28,49,30,56,30,62,27,68,27,73,27,77,29,53,38,53,44,54,51,54,58,48,61,51,62,54,62,56,61,59,60,33,38,37,36,41,36,44,39,40,40,36,40,60,38,63,35,68,35,71,37,68,39,64,39,44,71,48,69,51,68,54,69,56,68,60,69,63,70,60,73,57,76,54,76,52,76,48,75,46,71,52,71,54,71,57,70,61,70,57,71,54,72,52,72
./faces_resize/images (57).jpg,19,36,20,44,22,52,23,59,24,66,29,72,34,77,40,81,48,81,56,80,62,77,68,72,72,66,74,59,76,51,78,44,79,35,23,35,28,32,33,32,38,32,43,34,52,34,58,33,63,32,68,33,73,35,48,38,48,43,48,49,48,54,43,56,45,57,48,58,51,57,54,56,30,38,33,36,37,36,40,38,36,38,33,39,56,38,59,36,63,36,66,38,63,39,60,39,37,65,41,63,45,62,48,63,51,62,55,63,59,64,54,66,51,67,48,68,44,68,41,67,38,65,44,64,48,64,51,64,57,65,51,64,48,65,44,64
./faces_resize/images (58).jpg,8,36,9,46,11,56,13,65,16,74,22,82,29,89,39,94,49,95,59,93,67,87,75,80,80,72,82,63,84,53,85,44,86,34,16,31,22,28,29,27,35,28,41,30,55,29,61,27,67,26,73,26,79,29,48,38,48,44,48,51,48,59,42,63,45,64,48,64,51,63,55,62,24,38,28,36,33,36,37,39,33,40,28,40,59,38,63,35,68,35,72,37,69,39,63,39,36,75,40,72,45,69,48,70,52,69,56,71,61,74,56,78,52,80,49,81,45,81,40,79,38,75,45,74,49,74,52,74,59,74,52,74,48,75,45,75
./faces_resize/images (59).jpg,12,42,12,52,14,61,15,70,18,78,23,86,30,91,38,95,48,96,59,95,66,91,73,85,78,78,81,69,83,61,84,52,85,43,20,32,24,28,31,27,38,27,44,29,55,30,61,28,68,28,74,29,78,33,49,39,49,44,49,50,49,55,42,61,46,62,49,63,53,62,56,61,28,40,32,38,36,38,40,41,36,42,31,42,59,41,63,39,67,39,71,41,67,43,63,43,36,74,41,72,46,70,50,71,53,70,57,71,62,74,58,77,54,78,50,79,46,79,41,78,38,74,46,74,50,74,53,74,60,74,53,74,50,74,46,74
./faces_resize/images (6).jpg,6,39,7,50,8,61,9,71,11,82,16,90,25,95,35,97,49,97,62,97,73,95,82,90,88,83,91,73,92,62,92,51,94,40,10,32,16,26,24,24,33,26,42,28,53,28,62,25,71,24,80,26,85,33,48,36,48,43,48,50,47,57,39,64,43,65,48,66,52,65,56,64,20,39,25,35,31,35,36,39,31,40,25,41,59,39,64,35,70,35,75,39,70,41,64,41,31,79,37,76,43,74,48,75,52,74,58,76,65,78,58,80,53,81,48,81,43,81,37,81,33,79,43,78,48,78,52,78,63,78,52,77,48,78,43,77
./faces_resize/images (60).jpg,12,35,13,45,15,54,17,63,20,72,26,79,33,85,42,90,51,92,59,90,67,85,73,78,78,71,80,62,82,53,84,44,84,34,19,33,25,30,31,30,37,31,44,34,55,34,61,31,67,30,73,30,79,34,49,42,50,48,50,55,50,62,43,65,46,66,50,67,53,66,56,65,26,42,31,39,36,40,40,44,35,45,30,44,58,44,62,40,67,39,71,42,68,44,63,45,38,73,43,72,47,71,50,72,53,71,57,72,62,73,58,78,54,80,50,81,47,80,42,78,40,74,47,75,50,75,53,75,60,74,53,75,50,75,47,75
./faces_resize/images (61).jpg,12,38,12,48,13,58,14,68,17,77,22,86,29,92,38,95,48,96,58,96,66,92,74,86,79,78,81,68,83,59,84,49,85,40,18,28,24,25,30,26,36,28,42,30,56,31,62,28,68,27,75,26,80,30,49,38,49,45,49,52,49,60,42,63,45,64,49,66,52,65,56,63,24,38,28,35,34,35,38,40,33,41,28,41,59,41,64,37,69,37,73,40,70,42,64,42,35,75,40,73,45,71,49,72,52,72,57,73,62,76,57,80,52,81,48,81,45,81,40,79,37,75,45,75,49,76,52,76,59,76,52,76,48,76,45,76
./faces_resize/images (62).jpg,10,43,10,53,11,62,13,71,17,80,22,88,30,93,39,96,50,97,61,96,71,93,80,88,87,80,91,70,93,60,93,49,93,38,15,29,19,24,24,23,30,23,36,25,55,24,61,21,68,20,75,21,80,25,46,35,46,42,47,48,47,55,39,61,43,62,47,63,51,62,56,60,22,38,26,35,31,35,36,38,31,39,26,39,59,36,63,33,68,33,72,35,68,37,63,37,33,75,39,74,44,73,48,74,51,73,57,74,64,75,57,78,51,79,48,80,44,80,39,78,35,76,44,76,48,76,51,76,62,75,51,76,47,76,44,76
./faces_resize/images (63).jpg,12,41,12,51,14,60,16,69,19,78,25,85,33,89,42,92,52,92,62,91,71,87,78,82,84,75,86,67,87,58,88,49,88,39,18,34,23,29,30,28,37,29,44,32,55,32,62,28,69,27,76,28,81,33,50,37,50,43,50,49,50,55,43,59,46,60,50,61,54,60,58,59,27,39,31,36,36,36,40,39,36,40,31,40,60,39,64,35,69,35,73,38,69,39,64,39,37,73,42,70,47,68,51,69,55,67,59,69,65,71,60,74,55,75,51,76,47,76,42,75,39,72,47,71,51,71,55,71,63,71,55,70,51,71,47,71
./faces_resize/images (64).jpg,6,39,7,50,8,61,9,71,11,82,16,90,25,95,35,97,49,97,62,97,73,95,82,90,88,83,91,73,92,62,92,51,94,40,10,32,16,26,24,24,33,26,42,28,53,28,62,25,71,24,80,26,85,33,48,36,48,43,48,50,47,57,39,64,43,65,48,66,52,65,56,64,20,39,25,35,31,35,36,39,31,40,25,41,59,39,64,35,70,35,75,39,70,41,64,41,31,79,37,76,43,74,48,75,52,74,58,76,65,78,58,80,53,81,48,81,43,81,37,81,33,79,43,78,48,78,52,78,63,78,52,77,48,78,43,77
./faces_resize/images (66).jpg,-1,36,-1,48,-1,61,0,72,3,83,10,92,20,98,33,101,45,101,58,100,70,96,80,91,87,83,91,73,93,61,95,49,96,37,6,27,13,22,22,21,31,22,39,25,55,24,64,21,72,21,82,22,88,27,48,34,47,43,47,52,47,61,37,66,42,67,47,68,53,67,58,66,15,35,21,32,28,32,33,37,27,38,20,38,60,36,66,31,73,31,78,35,73,37,67,37,28,82,35,80,42,78,47,80,53,78,59,79,66,80,59,85,52,87,47,87,41,87,34,87,31,82,42,83,47,83,53,82,63,81,52,80,47,81,42,81
./faces_resize/images (67).jpg,6,35,7,46,9,57,11,67,14,78,20,87,28,94,39,97,51,97,63,96,74,92,83,85,89,76,93,66,94,55,96,44,95,33,9,24,16,21,24,21,31,23,39,25,55,25,63,22,71,20,80,19,88,22,47,33,47,41,47,49,47,57,40,62,44,64,48,65,52,63,56,62,18,33,23,30,29,30,35,35,29,36,22,36,62,34,67,29,74,29,80,32,75,35,68,35,32,78,38,73,44,71,48,72,53,70,60,72,67,76,61,81,54,84,49,84,44,84,38,82,35,78,44,76,49,77,54,76,64,76,54,76,49,77,44,77
./faces_resize/images (68).jpg,4,34,5,46,6,57,7,68,10,78,16,87,25,94,35,98,47,99,59,98,69,94,76,86,81,77,84,67,86,58,87,48,88,37,13,32,19,27,27,26,35,28,43,32,57,32,65,29,72,27,79,28,84,33,50,38,50,45,51,53,51,60,42,64,46,65,50,66,54,65,57,64,23,37,28,34,33,34,37,38,32,38,27,38,61,38,65,35,70,35,74,38,70,39,65,39,32,76,38,76,45,76,49,77,53,76,59,76,64,76,59,82,54,84,49,84,44,84,38,82,34,77,44,78,49,79,53,78,62,77,53,79,49,79,44,79
./faces_resize/images (69).jpg,6,33,7,44,9,54,11,65,14,75,19,85,27,92,36,97,47,97,58,97,67,92,74,85,80,76,83,65,85,55,86,44,87,33,11,28,18,25,25,24,33,26,40,28,55,27,62,24,70,23,77,23,83,27,47,36,47,44,47,51,47,59,39,63,43,64,47,65,51,64,55,63,21,36,26,34,32,34,36,38,31,39,25,39,59,37,64,34,69,33,74,35,70,38,64,38,33,77,38,74,43,72,47,74,51,72,56,74,62,77,57,81,52,83,47,83,43,83,38,81,35,77,43,77,47,77,51,77,60,77,51,77,47,77,43,77
